target_pps,sent,recv_acks,achieved_pps,loss_pct,bps
1000.0,2001,2001,1000.5,0.0,512256.0
2429.7810658061285,4861,4861,2430.5,0.0,1244416.0
5903.836027749965,11809,11809,5904.5,0.0,3023104.0
14345.028995850927,28692,28692,14346.0,0.0,7345152.0
34855.279842558484,69712,61398,34856.0,11.926210695432637,17846272.0
84690.69900482264,169392,168890,84696.0,0.2963540190800038,43364352.0
205779.85689180388,228641,227376,114320.5,0.5532690987180777,58532096.0
500000.0,230893,230894,115446.5,-0.00043310104680523013,59108608.0
